actor.name;timestamp;result.duration;verb.name;verb.id;object.name;activity.name;context.name;result.response;result.success
Person 3;15.9.2023 18:43;PT35M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"p\irate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye, Aye"", ""Yes""[, 2])";FALSE
Person 3;15.9.2023 18:43;PT35M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:44;PT35M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye, Aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:44;PT36M46S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"str.replace(pirate, speak[, ""yes""]";FALSE
Person 3;15.9.2023 18:44;PT7M3S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"",2)";TRUE
Person 3;15.9.2023 18:16;PT10M40S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 2;Escape room test;Databases;;FALSE
Person 3;15.9.2023 18:18;PT8S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 3;Escape room test;Databases;;FALSE
Person 3;15.9.2023 18:09;PT15M38S;received;http://adlnet.gov/expapi/verbs/failed;Puzzle 1;Escape room test;Databases;;FALSE
Person 3;15.9.2023 18:23;PT18M17S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 4;Escape room test;Databases;;FALSE
Person 3;15.9.2023 18:26;PT24M10S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 5;Escape room test;Databases;;FALSE
Person 3;15.9.2023 18:33;PT56S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 7;Escape room test;Databases;;FALSE
Person 4;15.9.2023 18:07;PT0S;started;http://activitystrea.ms/schema/1.0/start;Game;Escape room test;Databases;;FALSE
Person 4;15.9.2023 18:08;PT2M56S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 1;Escape room test;Databases;time.sleep(2);FALSE
Person 4;15.9.2023 18:09;PT2M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip();FALSE
Person 4;15.9.2023 18:09;PT2M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip( );FALSE
Person 4;15.9.2023 18:09;PT3M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;cleaned_sentence = sentence.strip();FALSE
Person 4;15.9.2023 18:10;PT3M23S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentence.strip();FALSE
Person 4;15.9.2023 18:10;PT3M27S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;remove();FALSE
Person 4;15.9.2023 18:10;PT4M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;remove( );FALSE
Person 4;15.9.2023 18:11;PT4M15S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;replace();FALSE
Person 4;15.9.2023 18:11;PT4M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;replace( );FALSE
Person 4;15.9.2023 18:11;PT4M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;replace;FALSE
Person 4;15.9.2023 18:11;PT5M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"sentence.replace("" "", """")";FALSE
Person 4;15.9.2023 18:12;PT5M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;re.sub(r'\s', '', sentence);FALSE
Person 4;15.9.2023 18:12;PT5M23S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;s.repalce( );FALSE
Person 4;15.9.2023 18:12;PT6M39S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"s.replace("" "", """")";FALSE
Person 4;15.9.2023 18:13;PT7M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;\t\n\r\t;FALSE
Person 4;15.9.2023 18:14;PT8M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.strip( );FALSE
Person 4;15.9.2023 18:15;PT8M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"str.strip( "" "", """")";FALSE
Person 4;15.9.2023 18:15;PT8M3S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"str.strip( "" "", """" ";FALSE
Person 4;15.9.2023 18:15;PT8M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"str.strip( "" "", """" )";FALSE
Person 4;15.9.2023 18:15;PT8M6S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 4;15.9.2023 18:15;PT8M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip( );FALSE
Person 4;15.9.2023 18:15;PT8M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 4;15.9.2023 18:15;PT8M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.strip();FALSE
Person 4;15.9.2023 18:16;PT8M49S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;whitespace.strip( );FALSE
Person 4;15.9.2023 18:16;PT8M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;whitespace.strip();FALSE
Person 4;15.9.2023 18:16;PT9M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;Blackbeard.strip( );FALSE
Person 4;15.9.2023 18:16;PT10M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;blackbeard.strip();FALSE
Person 4;15.9.2023 18:17;PT10M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;text.strip( );FALSE
Person 4;15.9.2023 18:17;PT10M14S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 2;Escape room test;Databases;text.strip();FALSE
Person 4;15.9.2023 18:18;PT11M55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;str.startswith();FALSE
Person 4;15.9.2023 18:18;PT15M34S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 3;Escape room test;Databases;"ahoy.startswith(""avast"")";FALSE
Person 4;15.9.2023 18:22;PT19M15S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 4;Escape room test;Databases;326;FALSE
Person 4;15.9.2023 18:26;PT19M12S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;112;FALSE
Person 4;15.9.2023 18:26;PT21M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;53;FALSE
Person 4;15.9.2023 18:28;PT21M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;252;FALSE
Person 4;15.9.2023 18:29;PT22M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;733;FALSE
Person 4;15.9.2023 18:29;PT22M33S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;182;FALSE
Person 4;15.9.2023 18:30;PT23M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;113;FALSE
Person 4;15.9.2023 18:31;PT24M45S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 5;Escape room test;Databases;169;FALSE
Person 4;15.9.2023 18:31;PT24M25S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.exists(folder_name);FALSE
Person 4;15.9.2023 18:31;PT25M39S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.exists(treasure_location);FALSE
Person 4;15.9.2023 18:32;PT25M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;find.treasure_location;FALSE
Person 4;15.9.2023 18:32;PT25M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.isdir(folder_name);FALSE
Person 4;15.9.2023 18:32;PT26M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.isdir(treasure_location);FALSE
Person 4;15.9.2023 18:34;PT26M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;find(treasure_location);FALSE
Person 4;15.9.2023 18:34;PT27M53S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.exists();FALSE
Person 4;15.9.2023 18:34;PT27M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.exists(“treasure_location”);FALSE
Person 4;15.9.2023 18:34;PT27M16S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.path.exists(treasure_location);FALSE
Person 4;15.9.2023 18:34;PT27M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;exists(treasure_location);FALSE
Person 4;15.9.2023 18:34;PT27M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;"exists(""treasure_location"")";FALSE
Person 4;15.9.2023 18:35;PT28M56S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;os.treasure_location.exists(treasure_location);FALSE
Person 4;15.9.2023 18:35;PT28M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;"os.treasure_location.exists(""treasure_location"")";FALSE
Person 4;15.9.2023 18:35;PT29M29S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 6;Escape room test;Databases;"os.path.exists(""treasure_location"")";FALSE
Person 4;15.9.2023 18:36;PT29M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;int(lo_treasure);FALSE
Person 4;15.9.2023 18:36;PT29M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;int(loc_treasure);FALSE
Person 4;15.9.2023 18:36;PT30M35S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure, (int, float));FALSE
Person 4;15.9.2023 18:37;PT30M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;is.integer(loc_treasure);FALSE
Person 4;15.9.2023 18:37;PT30M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"is.integer(""loc_treasure"")";FALSE
Person 4;15.9.2023 18:37;PT30M25S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"is.int(""loc_treasure"")";FALSE
Person 4;15.9.2023 18:37;PT30M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"is_int(""loc_treasure"")";FALSE
Person 4;15.9.2023 18:37;PT30M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"is_integer(""loc_treasure"")";FALSE
Person 4;15.9.2023 18:38;PT31M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;is_integer(loc_treasure);FALSE
Person 4;15.9.2023 18:38;PT31M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;if isinstance(loc_treasure, (int, float)):;FALSE
Person 4;15.9.2023 18:38;PT31M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure, (int, float)):;FALSE
Person 4;15.9.2023 18:38;PT31M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"isinstance(""loc_treasure"")";FALSE
Person 4;15.9.2023 18:38;PT31M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure);FALSE
Person 4;15.9.2023 18:38;PT32M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure);FALSE
Person 4;15.9.2023 18:39;PT32M22S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"float.is_integer(""loc_treasure""))";FALSE
Person 4;15.9.2023 18:39;PT32M29S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;float.is_integer( );FALSE
Person 4;15.9.2023 18:39;PT33M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;float.is_integer();FALSE
Person 4;15.9.2023 18:40;PT34M26S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 7;Escape room test;Databases;math.isnan(loc_treasure);FALSE
Person 4;15.9.2023 18:41;PT34M39S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"def replace_first_two_ayes(match):     global aye_count     aye_count += 1     if aye_count <= 2:         return ""yes""     else:         return match.group(0)";FALSE
Person 4;15.9.2023 18:41;PT34M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;string.replace(aye, yes, 2);FALSE
Person 4;15.9.2023 18:42;PT34M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;string.replace(aye, yes);FALSE
Person 4;15.9.2023 18:42;PT36M53S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;def replace_first_two_ayes(match):;FALSE
Person 4;15.9.2023 18:43;PT36M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye, yes[, 2]);FALSE
Person 4;15.9.2023 18:43;PT36M30S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;txt.replace(aye, yes);FALSE
Person 4;15.9.2023 18:43;PT36M35S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye, yes);FALSE
Person 4;15.9.2023 18:44;PT37M48S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye, yes[, 2]);FALSE
Person 4;15.9.2023 18:44;PT37M3S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"str.replace(""aye"", ""yes"")";FALSE
Person 4;15.9.2023 18:44;PT37M12S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye, yes[, 2] );FALSE
Person 4;15.9.2023 18:44;PT37M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"str.replace(""aye"", ""yes""[, 2]))";FALSE
Person 4;15.9.2023 18:44;PT38M30S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;str.replace(aye, yes[ , 2]);FALSE
Person 4;15.9.2023 18:45;PT38M24S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace(aye, yes[, 2]);FALSE
Person 4;15.9.2023 18:45;PT38M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"", ""yes""[, 2])";FALSE
Person 4;15.9.2023 18:46;PT38M54S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes""[, 2])";FALSE
Person 4;15.9.2023 18:46;PT55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"", ""yes"",2)";FALSE
Person 4;15.9.2023 18:46;PT11M18S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"",2)";TRUE
Person 4;15.9.2023 18:18;PT31M5S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 3;Escape room test;Databases;;FALSE
Person 4;15.9.2023 18:39;PT2M46S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 7;Escape room test;Databases;;FALSE
Person 4;15.9.2023 18:09;PT4S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 2;Escape room test;Databases;;FALSE
Person 5;15.9.2023 18:07;PT1M;started;http://activitystrea.ms/schema/1.0/start;https://registry.tincanapi.com/#uri/activityType/63;Escape room test;Databases;;FALSE
Person 5;15.9.2023 18:08;PT2M8S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 1;Escape room test;Databases;time.sleep(2);FALSE
Person 5;15.9.2023 18:09;PT4M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.strip();FALSE
Person 5;15.9.2023 18:11;PT4M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.strip('');FALSE
Person 5;15.9.2023 18:11;PT4M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.strip('  ');FALSE
Person 5;15.9.2023 18:12;PT4M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.lstrip();FALSE
Person 5;15.9.2023 18:12;PT5M53S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;text.stripe(' ');FALSE
Person 5;15.9.2023 18:13;PT5M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;.strip();FALSE
Person 5;15.9.2023 18:13;PT6M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;''.strip();FALSE
Person 5;15.9.2023 18:13;PT6M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;"""str"".strip()";FALSE
Person 5;15.9.2023 18:13;PT8M8S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;""""".strip()";FALSE
Person 5;15.9.2023 18:15;PT8M3S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 5;15.9.2023 18:15;PT8M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;text.stripe'();FALSE
Person 5;15.9.2023 18:15;PT8M8S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;str.strip();FALSE
Person 5;15.9.2023 18:15;PT8M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;.strip();FALSE
Person 5;15.9.2023 18:15;PT8M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;.strip();FALSE
Person 5;15.9.2023 18:15;PT8M25S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.stripe'();FALSE
Person 5;15.9.2023 18:16;PT8M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.stripe();FALSE
Person 5;15.9.2023 18:16;PT9M57S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.str();FALSE
Person 5;15.9.2023 18:16;PT9M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;sentences.str();FALSE
Person 5;15.9.2023 18:16;PT9M16S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;whitespace.strip();FALSE
